"stfips","pcinc_baseline","asmrh_baseline","cases_baseline","treat_start_year","X","year","X_nfd","post","asmrs","pcinc","asmrh","cases","weight","copop","treat","time_til","state","treat_status","lead","lag","lag_inf"
26,18735.2024647336,1.62608575820923,0.0090125682963559,1972,617,1986,1972,1,51.6082038879395,30887.6780466109,4.60898971557617,0.0466331110374977,4190879,4694195,1,14,"MI",1,"lag","14","0"
26,18735.2024647336,1.62608575820923,0.0090125682963559,1972,618,1987,1972,1,45.3701820373535,30862.283727136,5.17403125762939,0.0451959823285875,4190879,4726353,1,15,"MI",1,"lag","15","0"
26,18735.2024647336,1.62608575820923,0.0090125682963559,1972,619,1988,1972,1,43.4156951904297,31661.9016180821,4.29394006729126,0.044910941636788,4190879,4742508,1,16,"MI",1,"lag","16","0"
26,18735.2024647336,1.62608575820923,0.0090125682963559,1972,620,1989,1972,1,36.189037322998,32562.8373886189,4.31993341445923,0.0445945976220621,4190879,4761212,1,17,"MI",1,"lag","17","0"
26,18735.2024647336,1.62608575820923,0.0090125682963559,1972,621,1990,1972,1,37.2950592041016,32259.4592669952,4.80800724029541,0.046173292351324,4190879,4789744,1,18,"MI",1,"lag","18","0"
26,18735.2024647336,1.62608575820923,0.0090125682963559,1972,622,1991,1972,1,40.4157409667969,31489.3642860269,4.76363801956177,0.0472173731479762,4190879,4830819,1,19,"MI",1,"lag","19","0"
26,18735.2024647336,1.62608575820923,0.0090125682963559,1972,623,1992,1972,1,37.0878715515137,32322.958736204,4.41709995269775,0.0463558483656305,4190879,4865801,1,20,"MI",1,"lag","20","0"
26,18735.2024647336,1.62608575820923,0.0090125682963559,1972,624,1993,1972,1,32.0482749938965,33009.03954474,4.75742244720459,0.0470183363556523,4190879,4891939,1,21,"MI",1,"lag","lead","0"
26,18735.2024647336,1.62608575820923,0.0090125682963559,1972,625,1994,1972,1,31.3010120391846,34553.4917052881,4.11672019958496,0.0447382496285985,4190879,4917185,1,22,"MI",1,"lag","lead","0"
26,18735.2024647336,1.62608575820923,0.0090125682963559,1972,626,1995,1972,1,30.2763023376465,35382.5478068297,4.20900678634644,0.0393782747320851,4190879,4952568,1,23,"MI",1,"lag","lead","0"
26,18735.2024647336,1.62608575820923,0.0090125682963559,1972,627,1996,1972,1,34.5837211608887,35960.0532879426,3.56630516052246,0.0345624701592052,4190879,4990372,1,24,"MI",1,"lag","lead","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,628,1964,1974,0,54.4406547546387,16513.5859022144,1.19283890724182,0.0071907770815965,1813492,1813491.99379873,1,-10,"MN",0,"10","lead","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,629,1965,1974,0,44.9175109863281,17799.8924449767,1.19136226177216,0.00780208455894771,1813492,1836720.67275476,1,-9,"MN",0,"9","lead","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,630,1966,1974,0,58.2885971069336,18605.332845925,1.44201278686523,0.00777503749897767,1813492,1859916.00279331,1,-8,"MN",0,"8","lead","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,631,1967,1974,0,54.5167083740234,19226.0758465786,1.06333148479462,0.00817803138751567,1813492,1883093.77529526,1,-7,"MN",0,"7","lead","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,632,1968,1974,0,39.7370147705078,20136.6884411573,1.31471395492554,0.00892658605686796,1813492,1906290.55254269,1,-6,"MN",0,"6","lead","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,633,1969,1974,0,43.7563171386719,21115.5255479705,1.34919309616089,0.0100318566509439,1813492,1929686,1,-5,"MN",0,"5","lead","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,634,1970,1974,0,48.5168991088867,21632.3569920574,1.20863747596741,0.0136079309316577,1813492,1946169,1,-4,"MN",0,"4","lead","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,635,1971,1974,0,50.2105293273926,21902.1537575192,1.70284473896027,0.0172212352167843,1813492,1962727,1,-3,"MN",0,"3","lead","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,636,1972,1974,0,50.3469467163086,23018.2973086907,1.07804608345032,0.0195599600704289,1813492,1968132,1,-2,"MN",0,"2","lead","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,637,1973,1974,0,49.4939651489258,25245.4416698042,1.62481725215912,0.0204741599158967,1813492,1976935,1,-1,"MN",0,"1","lead","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,638,1974,1974,1,46.6205596923828,24630.6903103735,2.66840195655823,0.0207284387042407,1813492,1984134,1,0,"MN",1,"lag","0","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,639,1975,1974,1,54.0794944763184,24437.0675498262,1.57459115982056,0.0217571895907185,1813492,1998665,1,1,"MN",1,"lag","1","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,640,1976,1974,1,41.3986053466797,24775.4723883118,1.92276132106781,0.0221099391717652,1813492,2014799,1,2,"MN",1,"lag","2","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,641,1977,1974,1,42.556526184082,26062.0329108098,1.80548417568207,0.0230408451813512,1813492,2027273,1,3,"MN",1,"lag","3","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,642,1978,1974,1,47.3218307495117,27207.812482345,1.2951922416687,0.023035527816149,1813492,2040739,1,4,"MN",1,"lag","4","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,643,1979,1974,1,47.5780868530273,27406.5480511936,1.31989943981171,0.023125269482338,1813492,2057958,1,5,"MN",1,"lag","5","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,644,1980,1974,1,47.6106338500977,27067.2303144193,1.97188758850098,0.0246106745055692,1813492,2083625,1,6,"MN",1,"lag","6","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,645,1981,1974,1,41.7573471069336,27217.4947074403,1.38682389259338,0.0255356217483811,1813492,2097609,1,7,"MN",1,"lag","7","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,646,1982,1974,1,45.1402359008789,27352.8834533689,1.89095222949982,0.0216708762152444,1813492,2108698,1,8,"MN",1,"lag","8","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,647,1983,1974,1,43.2640380859375,27553.1559389492,1.35876417160034,0.0231165197565873,1813492,2114105,1,9,"MN",1,"lag","9","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,648,1984,1974,1,43.1629981994629,29898.2153313555,1.10517537593842,0.0236924044791967,1813492,2123089,1,10,"MN",1,"lag","10","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,649,1985,1974,1,39.3818244934082,30479.2563863218,1.04317080974579,0.0243402829299178,1813492,2136383,1,11,"MN",1,"lag","11","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,650,1986,1974,1,52.6202239990234,31555.2820372643,1.39621019363403,0.0252090554189028,1813492,2146560,1,12,"MN",1,"lag","12","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,651,1987,1974,1,51.2557220458984,32321.6075959898,1.88649439811707,0.0252464983661869,1813492,2161610,1,13,"MN",1,"lag","13","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,652,1988,1974,1,46.1375389099121,32389.2041054806,1.88949167728424,0.0250183680920002,1813492,2191300,1,14,"MN",1,"lag","14","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,653,1989,1974,1,45.3718605041504,33633.5482408878,1.86915874481201,0.0247187369830991,1813492,2211868,1,15,"MN",1,"lag","15","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,654,1990,1974,1,46.6853103637695,33696.8462177577,1.62572753429413,0.0258571370238964,1813492,2236768,1,16,"MN",1,"lag","16","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,655,1991,1974,1,35.916805267334,33133.0308632284,1.73630356788635,0.0267231396033699,1813492,2260965,1,17,"MN",1,"lag","17","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,656,1992,1974,1,37.6313095092773,34338.2337290818,2.01958250999451,0.0281792145613143,1813492,2286094,1,18,"MN",1,"lag","18","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,657,1993,1974,1,39.4229278564453,34057.1938809947,1.73510837554932,0.0277519634714244,1813492,2314608,1,19,"MN",1,"lag","19","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,658,1994,1974,1,35.2462310791016,35356.3486427469,1.66864717006683,0.0266926813526383,1813492,2340601,1,20,"MN",1,"lag","20","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,659,1995,1974,1,33.3898468017578,36138.0417243152,2.19489455223083,0.0256358859316276,1813492,2363448,1,21,"MN",1,"lag","lead","0"
27,16513.5859022144,1.19283890724182,0.0071907770815965,1974,660,1996,1974,1,34.4774513244629,37537.9771042726,2.46915292739868,0.0240592247037697,1813492,2388429,1,22,"MN",1,"lag","lead","0"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,661,1964,NA,0,32.3827285766602,10274.9766016516,4.32008028030396,0.0185593183386468,1118301.625,1118301.66862583,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,662,1965,NA,0,34.6391258239746,10972.3622714392,4.56478452682495,0.0184057399136825,1118301.625,1120325.33130264,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,663,1966,NA,0,44.3270797729492,11626.018932578,4.03476238250732,0.0185618139558126,1118301.625,1122349.00009918,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,664,1967,NA,0,38.6611442565918,12321.0204988068,3.95125508308411,0.0200185703446607,1118301.625,1124372.66726875,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,665,1968,NA,0,34.3126640319824,13025.5409296375,3.97822237014771,0.0222094709526332,1118301.625,1126396.3342495,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,666,1969,NA,0,37.3405380249023,13791.1986353394,5.04145336151123,0.0240749602689306,1118301.625,1128420,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,667,1970,NA,0,25.5410995483398,14407.4980698504,4.74376726150513,0.0277007183593738,1118301.625,1147383,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,668,1971,NA,0,57.6826820373535,14999.2583802359,6.94857168197632,0.0318330079584663,1118301.625,1166347,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,669,1972,NA,0,43.245849609375,16283.1503887667,6.47221374511719,0.0372115148323679,1118301.625,1186875,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,670,1973,NA,0,32.0247535705566,17182.7855228355,7.41799116134644,0.0408780769649759,1118301.625,1208645,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,671,1974,NA,0,43.3872528076172,16966.4090117492,6.36779260635376,0.0427299746052164,1118301.625,1225186,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,672,1975,NA,0,46.5789756774902,16847.2657413815,6.61081218719482,0.0442246894452168,1118301.625,1237919,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,673,1976,NA,0,40.1864013671875,17836.7256042037,5.06614589691162,0.0429962176526715,1118301.625,1255217,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,674,1977,NA,0,44.6844444274902,18429.9991895418,6.11724662780762,0.0414894436527108,1118301.625,1272173,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,675,1978,NA,0,40.304027557373,19002.8455327083,5.35767459869385,0.0410975916444936,1118301.625,1288348,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,676,1979,NA,0,49.1936187744141,19450.188667503,4.90228366851807,0.0429877904151618,1118301.625,1299935,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,677,1980,NA,0,36.7829437255859,18887.3833482587,5.95989799499512,0.0446437077078179,1118301.625,1308654,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,678,1981,NA,0,51.4363327026367,19264.2205530543,4.84409761428833,0.0454038494288815,1118301.625,1317269,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,679,1982,NA,0,41.2615013122559,19056.999739772,6.54480648040771,0.037606541967569,1118301.625,1326981,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,680,1983,NA,0,40.6265106201172,19049.4741736162,5.41203784942627,0.039411241157492,1118301.625,1333285,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,681,1984,NA,0,43.1849212646484,19905.4906773611,3.89178895950317,0.0394396472862804,1118301.625,1339103,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,682,1985,NA,0,37.355842590332,20210.3325234003,5.90484142303467,0.0385509932501793,1118301.625,1345616,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,683,1986,NA,0,52.5981674194336,20549.8102631985,5.70154142379761,0.0402692781332568,1118301.625,1348259,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,684,1987,NA,0,42.4313583374023,21050.9884181273,5.65082931518555,0.0435976221065374,1118301.625,1346570,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,685,1988,NA,0,43.129753112793,21791.1014493632,5.29385280609131,0.0446551744664513,1118301.625,1343926,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,686,1989,NA,0,53.3534202575684,22672.6151088128,5.30228185653687,0.0445003647570882,1118301.625,1341989,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,687,1990,NA,0,34.5696907043457,22626.9230187572,6.47685813903809,0.0445544032909569,1118301.625,1344695,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,688,1991,NA,0,47.0053901672363,22791.0807594764,5.48343467712402,0.0447151920385785,1118301.625,1354398,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,689,1992,NA,0,47.8187484741211,23750.4246177336,8.4016809463501,0.0444488104567703,1118301.625,1366617,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,690,1993,NA,0,35.7451095581055,24398.5298928798,7.21467208862305,0.0430864049117252,1118301.625,1380859,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,691,1994,NA,0,33.3295364379883,25530.5441772444,6.53428363800049,0.0398230790349384,1118301.625,1397479,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,692,1995,NA,0,35.0468406677246,25993.4788441785,7.25984525680542,0.036362258357974,1118301.625,1413989,0,-999,"MS",0,"lag","lead","1"
28,10274.9766016516,4.32008028030396,0.0185593183386468,9999,693,1996,NA,0,42.9250030517578,26609.0698593126,5.58770370483398,0.0325258042631515,1118301.625,1426347,0,-999,"MS",0,"lag","lead","1"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,694,1964,1973,0,55.686840057373,16913.9935384824,2.80705189704895,0.0113420063895786,2298065,2298064.8900547,1,-9,"MO",0,"9","lead","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,695,1965,1973,0,52.6706733703613,18003.319787205,2.08536839485168,0.0112996754521171,2298065,2319756.89134407,1,-8,"MO",0,"8","lead","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,696,1966,1973,0,54.3997650146484,18488.0853089191,2.22854113578796,0.0111085643978143,2298065,2341436.66711044,1,-7,"MO",0,"7","lead","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,697,1967,1973,0,56.1943473815918,19069.9615517594,3.46901893615723,0.0111223633096267,2298065,2363106.88669777,1,-6,"MO",0,"6","lead","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,698,1968,1973,0,55.3864479064941,20188.721227827,3.0049614906311,0.0117969905468404,2298065,2384789.00374031,1,-5,"MO",0,"5","lead","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,699,1969,1973,0,45.6220664978027,20130.8350718011,3.95112729072571,0.0131199296613874,2298065,2406644,1,-4,"MO",0,"4","lead","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,700,1970,1973,0,51.3367652893066,20772.1290853227,3.46055054664612,0.0171314703254485,2298065,2425361,1,-3,"MO",0,"3","lead","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,701,1971,1973,0,48.9454612731934,21305.4199446844,3.54331827163696,0.0226339944664859,2298065,2444137,1,-2,"MO",0,"2","lead","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,702,1972,1973,0,58.2377395629883,22350.6734157536,3.02433347702026,0.0261188234112551,2298065,2459347,1,-1,"MO",0,"1","lead","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,703,1973,1973,1,56.3878173828125,23250.557674678,3.21305465698242,0.0289621532104499,2298065,2471720,1,0,"MO",1,"lag","0","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,704,1974,1973,1,59.3488655090332,22577.0828829613,2.94772744178772,0.0319870506052856,2298065,2478417,1,1,"MO",1,"lag","1","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,705,1975,1973,1,60.8806381225586,22788.7968453863,3.89135360717773,0.0345522066589689,2298065,2484699,1,2,"MO",1,"lag","2","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,706,1976,1973,1,67.4983825683594,23465.5133180174,3.29631280899048,0.0355367230960067,2298065,2498582,1,3,"MO",1,"lag","3","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,707,1977,1973,1,62.4608840942383,24334.2204867903,4.52121114730835,0.0335408596199963,2298065,2511730,1,4,"MO",1,"lag","4","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,708,1978,1973,1,48.4011268615723,25241.3328002007,3.2815523147583,0.0271733057334967,2298065,2526585,1,5,"MO",1,"lag","5","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,709,1979,1973,1,48.7379913330078,25599.490510548,4.08892679214478,0.0253953051302642,2298065,2536627,1,6,"MO",1,"lag","6","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,710,1980,1973,1,50.8474044799805,24828.6470331484,4.91748809814453,0.0273065869746705,2298065,2554167,1,7,"MO",1,"lag","7","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,711,1981,1973,1,51.788387298584,25272.1766611497,3.90625667572021,0.0283124261304668,2298065,2558847,1,8,"MO",1,"lag","8","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,712,1982,1973,1,48.7937622070312,25481.6830233398,4.69997644424438,0.0246493860909828,2298065,2558441,1,9,"MO",1,"lag","9","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,713,1983,1973,1,54.8035011291504,25999.6618983357,3.49826550483704,0.02567900253975,2298065,2568363,1,10,"MO",1,"lag","10","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,714,1984,1973,1,53.7543563842773,27507.87311048,3.21524786949158,0.0262783361734642,2298065,2584388,1,11,"MO",1,"lag","11","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,715,1985,1973,1,48.8982696533203,28324.9793714973,3.67245435714722,0.0254438431961589,2298065,2596450,1,12,"MO",1,"lag","12","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,716,1986,1973,1,48.4716987609863,29192.6834835146,4.01184749603271,0.0255955033571289,2298065,2607486,1,13,"MO",1,"lag","13","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,717,1987,1973,1,49.5392150878906,29549.8586848159,4.60567235946655,0.025666521867252,2298065,2624320,1,14,"MO",1,"lag","14","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,718,1988,1973,1,49.3919219970703,30086.079562052,3.89671182632446,0.0257739219450553,2298065,2636237,1,15,"MO",1,"lag","15","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,719,1989,1973,1,46.4700775146484,30782.4901284188,4.31877183914185,0.0259062471100507,2298065,2642059,1,16,"MO",1,"lag","16","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,720,1990,1973,1,40.1958045959473,30457.6163832194,3.75970077514648,0.0270592449173027,2298065,2658349,1,17,"MO",1,"lag","17","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,721,1991,1973,1,42.8545913696289,30491.6586736655,4.08523321151733,0.0297402270548773,2298065,2678031,1,18,"MO",1,"lag","18","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,722,1992,1973,1,35.2470016479492,31454.001658925,4.27115345001221,0.0320121971933114,2298065,2698435,1,19,"MO",1,"lag","19","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,723,1993,1973,1,36.7463264465332,31784.1069398333,4.31992149353027,0.0332592737511576,2298065,2724383,1,20,"MO",1,"lag","20","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,724,1994,1973,1,36.1444129943848,32645.9403939595,4.75908994674683,0.0334984859845391,2298065,2750082,1,21,"MO",1,"lag","lead","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,725,1995,1973,1,38.3170394897461,33160.9468811546,3.79678320884705,0.0316178217517339,2298065,2775178,1,22,"MO",1,"lag","lead","0"
29,16913.9935384824,2.80705189704895,0.0113420063895786,1973,726,1996,1973,1,42.6937026977539,33873.6387865717,3.83426141738892,0.0288173799738685,2298065,2799682,1,23,"MO",1,"lag","lead","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,727,1964,1975,0,40.6965446472168,15757.9779434505,2.16917538642883,0.00529403655769655,336101.4375,336101.444321632,1,-11,"MT",0,"11","lead","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,728,1965,1975,0,86.2385406494141,16681.0420627211,1.84467494487762,0.00557803719498257,336101.4375,337394.666656733,1,-10,"MT",0,"10","lead","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,729,1966,1975,0,70.1156463623047,17340.2936308621,2.79827356338501,0.00615671915622403,336101.4375,338695.000874281,1,-9,"MT",0,"9","lead","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,730,1967,1975,0,73.1690139770508,17352.7043087484,3.70417284965515,0.00705911422950175,336101.4375,339985.998522282,1,-8,"MT",0,"8","lead","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,731,1968,1975,0,85.7752532958984,17535.0491076745,2.82254266738892,0.00788673317554487,336101.4375,341290.443933487,1,-7,"MT",0,"7","lead","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,732,1969,1975,0,69.1479415893555,18758.9067679245,2.04153823852539,0.00928976579089953,336101.4375,342671,1,-6,"MT",0,"6","lead","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,733,1970,1975,0,56.0696601867676,19748.2995521539,2.70324850082397,0.0128931331173017,336101.4375,349023,1,-5,"MT",0,"5","lead","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,734,1971,1975,0,80.1916046142578,19859.0990084918,2.88122391700745,0.0163020540236353,336101.4375,355400,1,-4,"MT",0,"4","lead","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,735,1972,1975,0,49.4295959472656,22080.6784590512,1.95738184452057,0.0181887765285386,336101.4375,359063,1,-3,"MT",0,"3","lead","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,736,1973,1975,0,65.3093414306641,23790.8387566913,2.84583234786987,0.0187456846844862,336101.4375,363048,1,-2,"MT",0,"2","lead","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,737,1974,1975,0,69.929931640625,23207.0238116153,3.38216924667358,0.0196342803554909,336101.4375,368242,1,-1,"MT",0,"1","lead","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,738,1975,1975,1,73.4829177856445,23246.434358619,1.3559707403183,0.0187202099569296,336101.4375,374426,1,0,"MT",1,"lag","0","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,739,1976,1975,1,78.0744552612305,23285.7150142516,2.58768153190613,0.0169107824008156,336101.4375,379260,1,1,"MT",1,"lag","1","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,740,1977,1975,1,57.4725112915039,23275.4611770617,3.50951099395752,0.0166277879294481,336101.4375,385815,1,2,"MT",1,"lag","2","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,741,1978,1975,1,58.9740791320801,25144.461879898,4.21852397918701,0.0161970239248436,336101.4375,392284,1,3,"MT",1,"lag","3","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,742,1979,1975,1,42.9788932800293,24499.9269499268,1.6010262966156,0.0160925301497615,336101.4375,395028,1,4,"MT",1,"lag","4","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,743,1980,1975,1,56.4855194091797,24237.1730145187,2.07861042022705,0.0179144163979842,336101.4375,395138,1,5,"MT",1,"lag","5","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,744,1981,1975,1,65.2934494018555,24928.1727227023,4.53711223602295,0.0177899992394668,336101.4375,398843,1,6,"MT",1,"lag","6","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,745,1982,1975,1,60.6898193359375,24510.6693691732,3.66521310806274,0.0143065372046379,336101.4375,403516,1,7,"MT",1,"lag","7","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,746,1983,1975,1,43.137092590332,24463.6967044428,2.19826912879944,0.0164153393224798,336101.4375,408962,1,8,"MT",1,"lag","8","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,747,1984,1975,1,82.4238891601562,24637.7791058373,2.26299738883972,0.0177662279564891,336101.4375,412801,1,9,"MT",1,"lag","9","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,748,1985,1975,1,41.0220031738281,24144.5834645434,2.27530288696289,0.0197246686990004,336101.4375,413974,1,10,"MT",1,"lag","10","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,749,1986,1975,1,60.3203430175781,24933.2101179981,3.4731502532959,0.0219475810713037,336101.4375,410030,1,11,"MT",1,"lag","11","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,750,1987,1975,1,66.809196472168,25044.317044686,4.01257848739624,0.0234867613428749,336101.4375,405945,1,12,"MT",1,"lag","12","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,751,1988,1975,1,40.6025123596191,24953.9348304604,2.6441068649292,0.0235279598066944,336101.4375,403782,1,13,"MT",1,"lag","13","0"
30,15757.9779434505,2.16917538642883,0.00529403655769655,1975,752,1989,1975,1,60.6389579772949,26392.3968843914,2.92863154411316,0.0234450911182058,336101.4375,403432,1,14,"MT",1,"lag","14","0"
