"","stfips","year","_nfd","post","asmrs","pcinc","asmrh","cases","weight","copop","treat","time_to_treat"
"814",30,1985,1975,1,41.0220031738281,24144.5834645434,2.27530288696289,0.0197246686990004,336101.4375,413974,1,10
"815",30,1986,1975,1,60.3203430175781,24933.2101179981,3.4731502532959,0.0219475810713037,336101.4375,410030,1,11
"816",30,1987,1975,1,66.809196472168,25044.317044686,4.01257848739624,0.0234867613428749,336101.4375,405945,1,12
"817",30,1988,1975,1,40.6025123596191,24953.9348304604,2.6441068649292,0.0235279598066944,336101.4375,403782,1,13
"818",30,1989,1975,1,60.6389579772949,26392.3968843914,2.92863154411316,0.0234450911182058,336101.4375,403432,1,14
"819",30,1990,1975,1,77.4244079589844,26433.2735341058,1.68020939826965,0.0240608220856566,336101.4375,403713,1,15
"820",30,1991,1975,1,71.5018920898438,26893.6725361714,1.82958972454071,0.0253284390121182,336101.4375,408092,1,16
"821",30,1992,1975,1,64.6544876098633,27368.9414506096,3.51054310798645,0.0267121679460396,336101.4375,415959,1,17
"822",30,1993,1975,1,63.7070388793945,28237.5907005951,2.61743307113647,0.0278630927725059,336101.4375,424896,1,18
"823",30,1994,1975,1,44.2084197998047,27859.4421637661,2.47589373588562,0.0273807407133736,336101.4375,433069,1,19
"824",30,1995,1975,1,60.6772689819336,28188.1512737848,3.18212175369263,0.0258759943648246,336101.4375,440566,1,20
"825",30,1996,1975,1,46.1315689086914,28421.5696077102,2.66950035095215,0.0235423919146547,336101.4375,445250,1,21
"826",31,1964,1972,0,42.3169364929199,16067.9709521742,1.2669882774353,0.00503379291165686,730330.6875,730330.66672647,1,-8
"827",31,1965,1972,0,47.5783767700195,17520.1798494128,1.38132739067078,0.00570898946735419,730330.6875,735141.777834058,1,-7
"828",31,1966,1972,0,56.4351654052734,18451.0597709173,1.50640451908112,0.0063606394169933,730330.6875,739941.33159411,1,-6
"829",31,1967,1972,0,45.5830421447754,18577.6010834835,1.86677932739258,0.00716140432285912,730330.6875,744732.889373302,1,-5
"830",31,1968,1972,0,59.6253929138184,18957.2786099784,1.4615786075592,0.00821622102433871,730330.6875,749533.552601695,1,-4
"831",31,1969,1972,0,48.7718925476074,20235.9424821787,1.56583714485168,0.0092994612055636,730330.6875,754524,1,-3
"832",31,1970,1972,0,51.7453079223633,20608.5274588885,2.65855836868286,0.0117064554865859,730330.6875,761688,1,-2
"833",31,1971,1972,0,57.445442199707,21447.0177985774,1.32019519805908,0.014800773409287,730330.6875,768890,1,-1
"834",31,1972,1972,1,42.1520957946777,22841.5733370309,1.37198650836945,0.01548562912296,730330.6875,775434,1,0
"835",31,1973,1972,1,38.8860168457031,24876.0187077438,2.1849513053894,0.0151831336187497,730330.6875,780614,1,1
"836",31,1974,1972,1,38.3552589416504,23433.8025459308,1.2921998500824,0.0149583718896655,730330.6875,785647,1,2
"837",31,1975,1972,1,51.2918891906738,24681.3994424844,1.88017141819,0.0151442568002003,730330.6875,788016,1,3
"838",31,1976,1972,1,29.3216896057129,24265.4323021187,1.53434228897095,0.0146229614705521,730330.6875,792156,1,4
"839",31,1977,1972,1,49.0734825134277,24623.9135878235,2.35818529129028,0.0146215175684162,730330.6875,795158,1,5
"840",31,1978,1972,1,29.4471530914307,26565.2353776706,1.09386610984802,0.0153699602608769,730330.6875,798793,1,6
"841",31,1979,1972,1,30.6457633972168,26094.7362965651,2.26110219955444,0.0153310269113089,730330.6875,800952,1,7
"842",31,1980,1972,1,31.8282470703125,24894.9557796315,3.17741250991821,0.016051151470909,730330.6875,805477,1,8
"843",31,1981,1972,1,46.9639625549316,26279.9628470238,1.33845901489258,0.0174049380762078,730330.6875,808736,1,9
"844",31,1982,1972,1,44.2413520812988,26624.0520282416,1.39667117595673,0.0161369200693172,730330.6875,810765,1,10
"845",31,1983,1972,1,33.5255584716797,26429.1186429905,1.22093677520752,0.0179103672282307,730330.6875,812374,1,11
"846",31,1984,1972,1,29.0047168731689,28107.5628401891,2.12136721611023,0.0182404636750117,730330.6875,814421,1,12
"847",31,1985,1972,1,27.547534942627,28707.4194836663,1.82838129997253,0.0191216259181995,730330.6875,812505,1,13
"848",31,1986,1972,1,53.1430397033691,29236.6573990667,1.99070644378662,0.0201115431512282,730330.6875,807281,1,14
"849",31,1987,1972,1,34.184986114502,29700.6232699425,1.74872243404388,0.0194793838493854,730330.6875,803375,1,15
"850",31,1988,1972,1,43.168773651123,30513.136663627,1.57499647140503,0.0179886038118285,730330.6875,805825,1,16
"851",31,1989,1972,1,42.0446586608887,30930.8524001022,1.83458375930786,0.017592579975282,730330.6875,807239,1,17
"852",31,1990,1972,1,50.2587699890137,31436.8788200541,1.98183536529541,0.0182664404339555,730330.6875,810375,1,18
"853",31,1991,1972,1,36.9320373535156,31219.8029673658,1.78793942928314,0.0193449683978846,730330.6875,816612,1,19
"854",31,1992,1972,1,51.6706619262695,32071.2497673243,2.94225287437439,0.0202244199746239,730330.6875,823872,1,20
"855",31,1993,1972,1,30.2080345153809,32042.2345002542,3.02361798286438,0.0200442924546288,730330.6875,830465,1,21
"856",31,1994,1972,1,26.7374382019043,33074.9479177924,0.899944245815277,0.0188742977883446,730330.6875,836583,1,22
"857",31,1995,1972,1,35.4566078186035,33760.8539324648,2.96392965316772,0.0178209960924016,730330.6875,844935,1,23
"858",31,1996,1972,1,32.3914222717285,35448.648616168,0.730870127677917,0.0168871502052906,730330.6875,852369,1,24
"859",32,1964,1973,0,143.297149658203,21609.0959831088,3.70823955535889,0.00662079514330236,179535.328125,179535.333889484,1,-9
"860",32,1965,1973,0,142.883453369141,21843.0108717643,4.04964399337769,0.0068132532446192,179535.328125,189985.109930992,1,-8
"861",32,1966,1973,0,158.84619140625,22246.177416106,6.54765462875366,0.00687919293285094,179535.328125,200435.334027171,1,-7
"862",32,1967,1973,0,115.885177612305,22822.7090233746,7.01560735702515,0.00853558815486551,179535.328125,210881.77725327,1,-6
"863",32,1968,1973,0,137.488739013672,24813.8578206854,4.57136869430542,0.010052796613851,179535.328125,221331.444916964,1,-5
"864",32,1969,1973,0,118.747543334961,26011.3180839815,6.16604089736938,0.0121154861078156,179535.328125,231797,1,-4
"865",32,1970,1973,0,131.231216430664,27115.6502135133,6.64304637908936,0.0170433276226232,179535.328125,243986,1,-3
"866",32,1971,1973,0,171.719818115234,27535.725515976,5.17999076843262,0.0188474559951701,179535.328125,256184,1,-2
"867",32,1972,1973,0,111.368186950684,28388.7424474639,5.08521032333374,0.0171968385359776,179535.328125,269158,1,-1
"868",32,1973,1973,1,136.949142456055,29073.5871141554,5.43816184997559,0.0162580721959349,179535.328125,280025,1,0
"869",32,1974,1973,1,160.840759277344,27944.1795950938,8.14637565612793,0.0155492471302905,179535.328125,293787,1,1
"870",32,1975,1973,1,185.970886230469,28020.6019754792,5.40814828872681,0.016417930004324,179535.328125,305276,1,2
"871",32,1976,1973,1,101.793762207031,28892.4866092368,4.89015102386475,0.0157892947551204,179535.328125,318660,1,3
"872",32,1977,1973,1,137.084884643555,29997.030866511,4.79486417770386,0.0122913162415674,179535.328125,334118,1,4
"873",32,1978,1973,1,99.1969375610352,31993.2359452972,6.8878378868103,0.0102557855014821,179535.328125,355011,1,5
"874",32,1979,1973,1,99.1325225830078,31860.8122337636,9.61283111572266,0.00992187389752057,179535.328125,377936,1,6
"875",32,1980,1973,1,131.537475585938,31305.6853896218,9.70001220703125,0.0112948732691055,179535.328125,400034,1,7
"876",32,1981,1973,1,102.011764526367,31096.0179852873,7.48349666595459,0.0126176222401942,179535.328125,417934,1,8
"877",32,1982,1973,1,122.342720031738,30165.3959434372,6.20954322814941,0.010723766458918,179535.328125,434339,1,9
"878",32,1983,1973,1,97.6131591796875,30037.8699615948,7.51479339599609,0.0103680137949784,179535.328125,443833,1,10
"879",32,1984,1973,1,109.224464416504,30693.5932886539,7.39204120635986,0.00997005416157141,179535.328125,455489,1,11
"880",32,1985,1973,1,66.7142715454102,31459.7677377338,6.58459091186523,0.0104068284093969,179535.328125,467986,1,12
"881",32,1986,1973,1,95.7585601806641,32430.7627196183,4.66057157516479,0.0116693281348293,179535.328125,482190,1,13
"882",32,1987,1973,1,116.55598449707,32866.6795576014,3.88115358352661,0.0113570007801217,179535.328125,502913,1,14
"883",32,1988,1973,1,86.2529067993164,34323.0827706915,5.38074684143066,0.0122623802042915,179535.328125,528330,1,15
"884",32,1989,1973,1,65.6643447875977,35013.4961172678,5.84407377243042,0.0136470377341579,179535.328125,557850,1,16
"885",32,1990,1973,1,76.8926086425781,34870.2580768518,5.99965572357178,0.0138989033096548,179535.328125,599136,1,17
"886",32,1991,1973,1,93.9208908081055,34842.444103518,6.02023696899414,0.0162269969663681,179535.328125,636311,1,18
"887",32,1992,1973,1,79.8428039550781,36173.9456358798,5.07203578948975,0.0183189871612556,179535.328125,663824,1,19
"888",32,1993,1973,1,76.685432434082,36527.3964137504,4.94693470001221,0.0192041706181174,179535.328125,693838,1,20
"889",32,1994,1973,1,91.9789276123047,37305.2685367309,4.23489952087402,0.0197626459619403,179535.328125,736579,1,21
"890",32,1995,1973,1,81.8766098022461,37894.378079024,5.32527780532837,0.020252055706559,179535.328125,777024,1,22
"891",32,1996,1973,1,61.3286399841309,38742.9106186816,5.04108619689941,0.017256767032373,179535.328125,818872,1,23
"892",33,1964,1971,0,86.5434417724609,16997.949978345,0.618043482303619,0.00313060528452248,335930.78125,335930.777305603,1,-7
"893",33,1965,1971,0,65.7383041381836,17704.5358783072,1.36666774749756,0.00327619537179793,335930.78125,342724.778564453,1,-6
"894",33,1966,1971,0,48.3884811401367,18704.0676139299,1.2009505033493,0.00348298799636866,335930.78125,349508.334396362,1,-5
"895",33,1967,1971,0,67.054931640625,19424.2209130799,2.43416166305542,0.0038358158497149,335930.78125,356291.000457764,1,-4
"896",33,1968,1971,0,73.981201171875,20333.2567463538,2.24718284606934,0.00422318620398945,335930.78125,363075.000549316,1,-3
"897",33,1969,1971,0,62.8424987792969,21303.6124928568,0.265545785427094,0.00522700523241248,335930.78125,369874,1,-2
"898",33,1970,1971,0,45.1946411132812,21157.3845282162,1.63803625106812,0.00750964396382723,335930.78125,379512,1,-1
"899",33,1971,1971,1,58.169303894043,21421.7324675251,0.900815486907959,0.0118906593825457,335930.78125,389157,1,0
"900",33,1972,1971,1,43.2991104125977,22414.4904055197,1.8046395778656,0.015536560250611,335930.78125,398812,1,1
"901",33,1973,1971,1,46.1301345825195,23125.8774249826,0.176385968923569,0.0176138113794267,335930.78125,409054,1,2
"902",33,1974,1971,1,67.9670181274414,22732.4683120293,2.47778844833374,0.0184420758999936,335930.78125,417040,1,3
"903",33,1975,1971,1,57.0323638916016,22497.9255446027,0.258824974298477,0.0204576976421637,335930.78125,423948,1,4
"904",33,1976,1971,1,62.4345245361328,23575.5939121598,1.2330904006958,0.0197933651434457,335930.78125,432986,1,5
"905",33,1977,1971,1,75.4698638916016,24341.1179415768,1.17257332801819,0.0187590810432661,335930.78125,445984,1,6
"906",33,1978,1971,1,70.6336212158203,25628.8164814114,0.919080555438995,0.016470498680437,335930.78125,457601,1,7
"907",33,1979,1971,1,36.009937286377,26212.6519599025,1.09639799594879,0.0164023061088338,335930.78125,467165,1,8
"908",33,1980,1971,1,43.8547134399414,26608.3737887559,0.645517289638519,0.0174961833026873,335930.78125,474232,1,9
"909",33,1981,1971,1,49.3217620849609,27166.6208855572,1.81274962425232,0.01751347029872,335930.78125,480316,1,10
"910",33,1982,1971,1,42.2414855957031,27882.9426716434,1.66687989234924,0.0148446251817034,335930.78125,485911,1,11
"911",33,1983,1971,1,31.6808528900146,29071.5922861215,1.34279429912567,0.0140144723795553,335930.78125,490820,1,12
"912",33,1984,1971,1,45.817455291748,30977.6568448319,0.786404430866241,0.011773014323698,335930.78125,499964,1,13
"913",33,1985,1971,1,47.8729591369629,32432.1420654827,1.64969038963318,0.0104308634591312,335930.78125,509945,1,14
"914",33,1986,1971,1,30.2608890533447,34295.6565018928,1.45433557033539,0.00919759262512316,335930.78125,523724,1,15
"915",33,1987,1971,1,66.8733978271484,35682.8846925946,2.43658185005188,0.00789171312856667,335930.78125,538434,1,16
"916",33,1988,1971,1,42.6125411987305,36898.4795273514,2.48162865638733,0.00796961742698528,335930.78125,552400,1,17
"917",33,1989,1971,1,41.2905120849609,37097.7179098313,2.27583432197571,0.00914722417115909,335930.78125,562985,1,18
"918",33,1990,1971,1,43.9061508178711,35246.6354656178,1.17698121070862,0.0119152554524054,335930.78125,567242,1,19
"919",33,1991,1971,1,43.9678268432617,35215.5564165427,2.9583797454834,0.0164494494459182,335930.78125,566944,1,20
"920",33,1992,1971,1,34.9367179870605,35771.5319340402,1.34657418727875,0.0187044182155927,335930.78125,570449,1,21
"921",33,1993,1971,1,57.2267189025879,35706.0814487746,1.33313810825348,0.0193657682681597,335930.78125,576025,1,22
"922",33,1994,1971,1,43.8042793273926,36962.0625176645,1.18062579631805,0.0196873994920378,335930.78125,582458,1,23
"923",33,1995,1971,1,29.9257869720459,37846.5051971239,1.5558078289032,0.0177125300126155,335930.78125,589752,1,24
"924",33,1996,1971,1,47.4963607788086,38464.6248856077,0.595292806625366,0.0154231941036322,335930.78125,598244,1,25
"925",34,1964,1971,0,43.7881698608398,20478.913138804,1.63866329193115,0.00754146434889837,3349161.75,3349161.67004395,1,-7
"926",34,1965,1971,0,47.2246170043945,21321.7283073043,1.48138558864594,0.00808118036925786,3349161.75,3412754.33453369,1,-6
"927",34,1966,1971,0,37.6502838134766,22147.4426481011,2.24678182601929,0.00848843625774614,3349161.75,3476347.00950623,1,-5
"928",34,1967,1971,0,38.198486328125,22966.8145262846,2.35077214241028,0.00940458587663942,3349161.75,3539939.67446899,1,-4
"929",34,1968,1971,0,41.8595504760742,24010.2403376763,2.6901216506958,0.0110979069586077,3349161.75,3603532.34315491,1,-3
"930",34,1969,1971,0,42.7394714355469,25375.1416527484,3.02674913406372,0.0152912704093806,3349161.75,3667125,1,-2
"931",34,1970,1971,0,31.5833168029785,25949.328941192,2.23853635787964,0.0234940957788986,3349161.75,3713699,1,-1
"932",34,1971,1971,1,38.7435760498047,26483.8557441995,2.26618266105652,0.0278548038045819,3349161.75,3760273,1,0
"933",34,1972,1971,1,40.9545745849609,27730.9365529524,2.32271862030029,0.0286830041930088,3349161.75,3789721,1,1
"934",34,1973,1971,1,38.7092208862305,28353.2123381376,3.40062880516052,0.031001282585952,3349161.75,3793378,1,2
"935",34,1974,1971,1,37.949462890625,28011.3732941502,2.9854907989502,0.0324360976303392,3349161.75,3797590,1,3
"936",34,1975,1971,1,36.2833938598633,27954.6711473016,3.50797080993652,0.0349468172139984,3349161.75,3805492,1,4
"937",34,1976,1971,1,35.0410385131836,28653.9786552616,2.89026427268982,0.0357421424011072,3349161.75,3808182,1,5
"938",34,1977,1971,1,36.1899604797363,29472.8243027366,2.56858587265015,0.0366180963820985,3349161.75,3811178,1,6
"939",34,1978,1971,1,29.830867767334,30582.1495395549,2.47722101211548,0.0377215974636459,3349161.75,3822810,1,7
"940",34,1979,1971,1,30.3028888702393,30920.4348186479,2.89271235466003,0.0379962554731246,3349161.75,3832972,1,8
"941",34,1980,1971,1,21.2216911315918,31260.5954420133,2.76979851722717,0.0390077746399398,3349161.75,3837391,1,9
"942",34,1981,1971,1,28.6838512420654,31735.5746032459,2.84955549240112,0.0393755667526569,3349161.75,3851989,1,10
"943",34,1982,1971,1,35.4582061767578,32230.7991042996,3.28888559341431,0.0345943033560847,3349161.75,3862040,1,11
"944",34,1983,1971,1,29.125020980835,33282.8977107466,2.42585635185242,0.0340762514454805,3349161.75,3880486,1,12
"945",34,1984,1971,1,33.33642578125,35177.5891272857,2.65584301948547,0.032735130632234,3349161.75,3902189,1,13
"946",34,1985,1971,1,26.0836791992188,36266.714466752,2.85299754142761,0.0315204795454192,3349161.75,3925551,1,14
"947",34,1986,1971,1,24.5410175323486,37851.547218577,2.40538287162781,0.0303267592269931,3349161.75,3951513,1,15
"948",34,1987,1971,1,25.2500343322754,39249.0469946279,2.12529540061951,0.0286554287633181,3349161.75,3973517,1,16
"949",34,1988,1971,1,21.0656909942627,41366.7276294202,2.56113386154175,0.0263528766479003,3349161.75,3991544,1,17
"950",34,1989,1971,1,13.5429239273071,42494.1721051565,2.77724575996399,0.0257873607598079,3349161.75,3995045,1,18
"951",34,1990,1971,1,20.8335018157959,42225.7962763108,2.78823018074036,0.0271120895400445,3349161.75,4010511,1,19
"952",34,1991,1971,1,20.372371673584,41213.2957567511,2.73262476921082,0.0302464680232126,3349161.75,4037116,1,20
"953",34,1992,1971,1,19.5122413635254,42861.0673505123,2.25569128990173,0.0311065438334953,3349161.75,4069042,1,21
"954",34,1993,1971,1,24.2180099487305,42741.2307773384,2.69235968589783,0.030296258133195,3349161.75,4103246,1,22
"955",34,1994,1971,1,23.4349613189697,42997.2790761573,2.99020934104919,0.0290690920833855,3349161.75,4135042,1,23
"956",34,1995,1971,1,22.7861175537109,44276.431647327,2.31327819824219,0.0264911339043261,3349161.75,4167712,1,24
"957",34,1996,1971,1,26.4750385284424,45248.3860017967,2.10859322547913,0.0244629245536457,3349161.75,4201334,1,25
"958",35,1964,1973,0,42.1891593933105,14511.5477208743,3.24090099334717,0.0156186736531758,486287.5625,486287.557786465,1,-9
"959",35,1965,1973,0,52.0935020446777,15066.3375337839,2.40476155281067,0.0146762405551905,486287.5625,490055.109114647,1,-8
"960",35,1966,1973,0,38.4785614013672,15439.6493467676,2.95715308189392,0.015389337858373,486287.5625,493821.332878113,1,-7
"961",35,1967,1973,0,86.7796478271484,15629.4426697827,2.58848023414612,0.01753470430382,486287.5625,497584.666888237,1,-6
"962",35,1968,1973,0,42.4702072143555,16390.327800942,2.88760757446289,0.0205777141065479,486287.5625,501351.443277359,1,-5
"963",35,1969,1973,0,69.8182678222656,17099.3160777513,2.40385699272156,0.0236562460407956,486287.5625,505152,1,-4
"964",35,1970,1973,0,86.4849243164062,17938.1267177368,4.71037721633911,0.0286109672272041,486287.5625,519323,1,-3
"965",35,1971,1973,0,68.8023529052734,18468.4058006142,4.50618553161621,0.0293832536088452,486287.5625,533504,1,-2
"966",35,1972,1973,0,51.9318695068359,19685.0868432181,5.73375988006592,0.0299080893474949,486287.5625,545421,1,-1
"967",35,1973,1973,1,77.5732650756836,20248.996107937,4.06889963150024,0.0312599374147955,486287.5625,558705,1,0
"968",35,1974,1973,1,69.6172866821289,20216.9042036041,3.79880905151367,0.0316878709881983,486287.5625,571896,1,1
"969",35,1975,1973,1,90.7210998535156,20663.4972076613,7.83478593826294,0.032022774516893,486287.5625,589138,1,2
"970",35,1976,1973,1,101.53564453125,21194.1837255463,5.78822231292725,0.030323117851722,486287.5625,605682,1,3
"971",35,1977,1973,1,63.6587562561035,21744.2262144576,5.04350233078003,0.0277557617544086,486287.5625,620760,1,4
"972",35,1978,1973,1,71.8411712646484,22829.2468846641,6.10039806365967,0.0264399674470239,486287.5625,634453,1,5
"973",35,1979,1973,1,82.5848999023438,22996.5022423751,5.54152393341064,0.0266840829470893,486287.5625,649201,1,6
"974",35,1980,1973,1,65.2304611206055,22717.3765451251,4.26821947097778,0.0283310564560141,486287.5625,663921,1,7
"975",35,1981,1973,1,73.8516387939453,23055.5315648161,5.35417604446411,0.0287684344954071,486287.5625,676291,1,8
"976",35,1982,1973,1,74.0400085449219,23192.3755375165,3.4776976108551,0.0258347110304404,486287.5625,691976,1,9
"977",35,1983,1973,1,59.2404937744141,23308.983926723,2.49249649047852,0.0250371811329077,486287.5625,707348,1,10
"978",35,1984,1973,1,61.706413269043,24082.2770404226,3.08126521110535,0.0255359589152269,486287.5625,718774,1,11
"979",35,1985,1973,1,75.0054473876953,24793.5111016812,5.31078577041626,0.0246131316923285,486287.5625,729878,1,12
"980",35,1986,1973,1,61.6975860595703,24939.2065610279,6.08454513549805,0.0248758883163248,486287.5625,742275,1,13
"981",35,1987,1973,1,76.7985763549805,24901.2839767454,4.8664116859436,0.0268272803388167,486287.5625,750455,1,14
"982",35,1988,1973,1,93.663444519043,25157.2065512974,5.19946146011353,0.0271434341192104,486287.5625,756819,1,15
"983",35,1989,1973,1,69.990592956543,25607.685591994,4.1068115234375,0.0260682132918666,486287.5625,763986,1,16
"984",35,1990,1973,1,68.632209777832,25775.8904025959,4.29334306716919,0.0259042226091876,486287.5625,772966,1,17
"985",35,1991,1973,1,61.1538772583008,26058.689914953,4.53954792022705,0.0323206301076876,486287.5625,789537,1,18
"986",35,1992,1973,1,61.9318313598633,26641.0696552504,4.25175905227661,0.03641930478309,486287.5625,809637,1,19
"987",35,1993,1973,1,81.8778305053711,27250.4483331671,3.86067128181458,0.0384024369490214,486287.5625,830492,1,20
"988",35,1994,1973,1,68.1016540527344,27732.2720763442,4.45702695846558,0.0399799938911452,486287.5625,853406,1,21
"989",35,1995,1973,1,55.0803718566895,28445.4680139977,3.74807167053223,0.0392813230156084,486287.5625,872673,1,22
"990",35,1996,1973,1,56.8080101013184,28571.6399244988,3.64399671554565,0.0373424543014381,486287.5625,889160,1,23
"991",36,1964,NA,0,45.4122543334961,21705.9687983349,2.52710652351379,0.0126356849963728,9028069,9028068.78820419,0,0
"992",36,1965,NA,0,55.8778038024902,22497.7926295617,2.23430204391479,0.0139455487637185,9028069,9120329.51552963,0,0
"993",36,1966,NA,0,42.9823875427246,23295.2343261581,2.61964821815491,0.0154056936076881,9028069,9212589.64039803,0,0
"994",36,1967,NA,0,43.1925926208496,24311.7992201115,2.64032530784607,0.0190133899205549,9028069,9304846.07983589,0,0
"995",36,1968,NA,0,33.4698715209961,25663.7266696231,2.32334518432617,0.0237927838842357,9028069,9397106.88842392,0,0
"996",36,1969,NA,0,40.4968414306641,25640.6761631761,2.91542148590088,0.0276185677848525,9028069,9489389,0,0
"997",36,1970,NA,0,41.6407203674316,26044.3234339603,2.91497230529785,0.0311453073302526,9028069,9535947,0,0
"998",36,1971,NA,0,43.7582092285156,26544.540538725,3.76015281677246,0.0355795363759084,9028069,9582519,0,0
"999",36,1972,NA,0,37.5464210510254,27583.6665765692,3.49352741241455,0.0372023571677424,9028069,9572505,0,0
"1000",36,1973,NA,0,40.4545783996582,27826.7846172015,3.71048355102539,0.0368289342450722,9028069,9495263,0,0
"1001",36,1974,NA,0,35.2411117553711,27436.0272459795,3.84214901924133,0.036023666506483,9028069,9441247,0,0
"1002",36,1975,NA,0,41.626163482666,27403.9548178181,3.76558041572571,0.0380576317233131,9028069,9429633,0,0
"1003",36,1976,NA,0,46.1358413696289,27527.4872418713,3.65551280975342,0.0396597577132695,9028069,9404367,0,0
"1004",36,1977,NA,0,45.9350395202637,28120.9231645816,3.6770396232605,0.0399798928330784,9028069,9349900,0,0
"1005",36,1978,NA,0,50.0990219116211,28906.2826183186,3.65692973136902,0.0401259155614126,9028069,9290247,0,0
"1006",36,1979,NA,0,43.3789367675781,29004.3052894152,4.00048017501831,0.039110070953722,9028069,9251805,0,0
"1007",36,1980,NA,0,44.0614624023438,29159.9343534273,3.77336668968201,0.0395149822967203,9028069,9221361,0,0
"1008",36,1981,NA,0,38.5940246582031,29673.9735355083,3.69280290603638,0.039837320149611,9028069,9218843,0,0
"1009",36,1982,NA,0,26.7427406311035,30318.473390094,3.39228940010071,0.0382348128504095,9028069,9226051,0,0
"1010",36,1983,NA,0,27.8618907928467,31194.7738451547,3.76564049720764,0.0392323116762693,9028069,9268831,0,0
"1011",36,1984,NA,0,31.7295112609863,33079.727160549,3.39034461975098,0.039982352010496,9028069,9293221,0,0
"1012",36,1985,NA,0,24.4258728027344,34167.3623616539,3.41674995422363,0.0400800963621477,9028069,9308496,0,0
"1013",36,1986,NA,0,26.3454513549805,35742.7980864231,3.77569055557251,0.039268972566403,9028069,9322377,0,0
"1014",36,1987,NA,0,27.2130393981934,36827.1492361197,3.81317162513733,0.0376843391508192,9028069,9332210,0,0
"1015",36,1988,NA,0,24.0872573852539,38865.925999673,3.84728407859802,0.0362490785724193,9028069,9357762,0,0
"1016",36,1989,NA,0,30.1131973266602,40177.5756701974,3.80033850669861,0.0360473291897886,9028069,9368468,0,0
"1017",36,1990,NA,0,32.0000305175781,40849.7196694196,4.07526063919067,0.0373329368653527,9028069,9379488,0,0
"1018",36,1991,NA,0,29.4352722167969,39224.4591983372,4.15099000930786,0.0402867704986205,9028069,9425679,0,0
"1019",36,1992,NA,0,27.3616905212402,40177.2405103553,3.71489143371582,0.0424995863965128,9028069,9481706,0,0
"1020",36,1993,NA,0,23.1605167388916,39981.6124950199,4.0315637588501,0.0461770111554527,9028069,9540088,0,0
"1021",36,1994,NA,0,28.185432434082,40225.5840382509,3.25989580154419,0.0479294824212324,9028069,9579843,0,0
"1022",36,1995,NA,0,23.6757392883301,41296.3447490477,3.30160737037659,0.0470029048204533,9028069,9608626,0,0
"1023",36,1996,NA,0,22.8465747833252,42172.673004315,2.64594793319702,0.0438429357278051,9028069,9637978,0,0
"1024",37,1964,NA,1,38.0660781860352,13290.9502490251,4.19889402389526,0.0111760332970354,2418993.25,2418993.32987595,0,0
"1025",37,1965,NA,1,38.4736213684082,13972.9155693067,3.99474048614502,0.0109043727911301,2418993.25,2446472.66844177,0,0
"1026",37,1966,NA,1,41.3027191162109,14958.3173527436,4.21877431869507,0.0106390417995619,2418993.25,2473953.99847794,0,0
"1027",37,1967,NA,1,43.1081161499023,15545.3811264185,5.23936557769775,0.0103707364474682,2418993.25,2501429.55595016,0,0
"1028",37,1968,NA,1,38.2980537414551,16315.1693313081,4.59586668014526,0.0103667719476306,2418993.25,2528913.22381783,0,0
"1029",37,1969,NA,1,50.0578498840332,17386.978464048,4.88074541091919,0.0113212369192936,2418993.25,2556405,0,0
"1030",37,1970,NA,1,44.5319938659668,17869.5195840708,3.74998235702515,0.0136298220890978,2418993.25,2606417,0,0
"1031",37,1971,NA,1,54.5843658447266,18276.2372846165,5.47293138504028,0.0162385491939827,2418993.25,2656436,0,0
"1032",37,1972,NA,1,55.2726173400879,19689.9958424309,6.2896146774292,0.0172455016097558,2418993.25,2707450,0,0
"1033",37,1973,NA,1,52.653190612793,20641.5080051262,5.91674757003784,0.0168023535424003,2418993.25,2756469,0,0
"1034",37,1974,NA,1,55.3061637878418,20393.2876636272,5.74192523956299,0.0179674213691749,2418993.25,2798542,0,0
"1035",37,1975,NA,1,60.4960823059082,20194.2248423972,5.41300249099731,0.0224386424699693,2418993.25,2838459,0,0
"1036",37,1976,NA,1,54.0405731201172,20948.337065295,4.95494556427002,0.0239471933862885,2418993.25,2871610,0,0
"1037",37,1977,NA,1,56.0027732849121,21288.9941985482,5.01570606231689,0.0246962331085972,2418993.25,2912897,0,0
"1038",37,1978,NA,1,54.1181945800781,22212.5020254037,4.41898012161255,0.024882973764477,2418993.25,2950478,0,0
"1039",37,1979,NA,1,52.4528312683105,22168.1447074299,4.2841591835022,0.0248935916234272,2418993.25,2985119,0,0
"1040",37,1980,NA,1,48.8241119384766,21990.6326836698,4.40797472000122,0.0259314174979834,2418993.25,3033942,0,0
"1041",37,1981,NA,1,59.0159072875977,22396.5944432831,4.5287880897522,0.0256613349437632,2418993.25,3066676,0,0
"1042",37,1982,NA,1,50.3120269775391,22392.7172340853,4.46918058395386,0.0218494814100075,2418993.25,3100844,0,0
"1043",37,1983,NA,1,51.5952644348145,23179.7086821585,3.84995722770691,0.0223767037582162,2418993.25,3128745,0,0
"1044",37,1984,NA,1,49.9122161865234,24816.6339375049,3.84995675086975,0.0208166568971639,2418993.25,3173140,0,0
"1045",37,1985,NA,1,48.5971908569336,25601.1107002509,4.24226999282837,0.0199072189824639,2418993.25,3218690,0,0
"1046",37,1986,NA,1,46.4946670532227,26804.1003433024,3.67022681236267,0.0206254391301949,2418993.25,3255963,0,0
